ID,Make,Model,Engine,Fuel,Driveline,Hybrid,City,Highway,Transmission,Year,Horsepower,Torque
2010 Toyota Tundra Double Cab Long Bed 4X4,Toyota,2010 Toyota Tundra,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,Gasoline,Four-wheel drive,True,14,19,Automatic transmission,2010,310,327
2010 Toyota Tundra Double Cab Long Bed 5.7L,Toyota,2010 Toyota Tundra,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,Gasoline,Rear-wheel drive,True,14,18,Automatic transmission,2010,381,401
2010 Toyota Tundra Double Cab Long Bed 5.7L 4X4,Toyota,2010 Toyota Tundra,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,Gasoline,Four-wheel drive,True,13,17,Automatic transmission,2010,381,401
2010 Toyota Tundra Double Cab Long Bed 5.7L FFV 4X4,Toyota,2010 Toyota Tundra,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs FFV,E85,Four-wheel drive,True,10,13,Automatic transmission,2010,381,401
2010 Toyota Tundra Double Cab Limited,Toyota,2010 Toyota Tundra,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,Gasoline,Rear-wheel drive,True,15,20,Automatic transmission,2010,310,327
2010 Toyota Tundra Double Cab Limited 4X4,Toyota,2010 Toyota Tundra,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,Gasoline,Four-wheel drive,True,14,19,Automatic transmission,2010,310,327
2010 Toyota Tundra Double Cab Limited 5.7L,Toyota,2010 Toyota Tundra,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,Gasoline,Rear-wheel drive,True,14,18,Automatic transmission,2010,381,401
2010 Toyota Tundra Double Cab Limited 5.7L 4X4,Toyota,2010 Toyota Tundra,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,Gasoline,Four-wheel drive,True,13,17,Automatic transmission,2010,381,401
2010 Toyota Tundra Double Cab Limited 5.7L FFV 4X4,Toyota,2010 Toyota Tundra,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs FFV,E85,Four-wheel drive,True,10,13,Automatic transmission,2010,381,401
2010 Toyota Tundra CrewMax,Toyota,2010 Toyota Tundra,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,Gasoline,Rear-wheel drive,True,15,20,Automatic transmission,2010,310,327
2010 Toyota Tundra CrewMax 4X4,Toyota,2010 Toyota Tundra,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,Gasoline,Four-wheel drive,True,14,19,Automatic transmission,2010,310,327
2010 Toyota Tundra CrewMax 5.7L,Toyota,2010 Toyota Tundra,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,Gasoline,Rear-wheel drive,True,14,18,Automatic transmission,2010,381,401
2010 Toyota Tundra CrewMax 5.7L 4X4,Toyota,2010 Toyota Tundra,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,Gasoline,Four-wheel drive,True,13,17,Automatic transmission,2010,381,401
2010 Toyota Tundra CrewMax 5.7L FFV 4X4,Toyota,2010 Toyota Tundra,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs FFV,E85,Four-wheel drive,True,10,13,Automatic transmission,2010,381,401
2010 Toyota Tundra CrewMax Limited,Toyota,2010 Toyota Tundra,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,Gasoline,Rear-wheel drive,True,15,20,Automatic transmission,2010,310,327
2010 Toyota Tundra CrewMax Limited 4X4,Toyota,2010 Toyota Tundra,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,Gasoline,Four-wheel drive,True,14,19,Automatic transmission,2010,310,327
2010 Toyota Tundra CrewMax Limited 5.7L,Toyota,2010 Toyota Tundra,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,Gasoline,Rear-wheel drive,True,14,18,Automatic transmission,2010,381,401
2010 Toyota Tundra CrewMax Limited 5.7L 4X4,Toyota,2010 Toyota Tundra,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,Gasoline,Four-wheel drive,True,13,17,Automatic transmission,2010,381,401
2010 Toyota Tundra CrewMax Limited 5.7L FFV 4X4,Toyota,2010 Toyota Tundra,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs FFV,Gasoline,Four-wheel drive,True,13,17,Automatic transmission,2010,381,401
2011 Ford E-150 Van Commercial,Ford,2011 Ford E-150 Van,Ford 4.6L 8 cylinder 225 hp 286 ft-lbs FFV,Gasoline,Rear-wheel drive,True,13,17,Automatic transmission,2011,225,286
2011 Ford E-150 Van Commercial 5.4L,Ford,2011 Ford E-150 Van,Ford 5.4L 8 cylinder 255 hp 350 ft-lbs FFV,E85,Rear-wheel drive,True,9,12,Automatic transmission,2011,255,350
2011 Ford E-150 Van Commercial Extended,Ford,2011 Ford E-150 Van,Ford 4.6L 8 cylinder 225 hp 286 ft-lbs FFV,E85,Rear-wheel drive,True,10,12,Automatic transmission,2011,225,286
2011 Ford E-150 Van Commercial Extended 5.4L,Ford,2011 Ford E-150 Van,Ford 5.4L 8 cylinder 255 hp 350 ft-lbs FFV,E85,Rear-wheel drive,True,9,12,Automatic transmission,2011,255,350
2011 Ford E-150 Van Recreational,Ford,2011 Ford E-150 Van,Ford 4.6L 8 cylinder 225 hp 286 ft-lbs FFV,Gasoline,Rear-wheel drive,True,13,17,Automatic transmission,2011,225,286
2011 Ford E-150 Van Recreational 5.4L,Ford,2011 Ford E-150 Van,Ford 5.4L 8 cylinder 255 hp 350 ft-lbs FFV,E85,Rear-wheel drive,True,9,12,Automatic transmission,2011,255,350
2010 Subaru Impreza WRX Limited Sedan,Subaru,2010 Subaru Impreza WRX Sedan,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,Gasoline,All-wheel drive,True,18,25,Manual transmission,2010,265,244
2010 Subaru Impreza WRX Premium Sedan,Subaru,2010 Subaru Impreza WRX Sedan,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,Gasoline,All-wheel drive,True,18,25,Manual transmission,2010,265,244
2011 Nissan Titan King Cab S,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,Gasoline,Rear-wheel drive,True,13,18,Automatic transmission,2011,317,385
2011 Nissan Titan King Cab S 4x4,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,317,385
2011 Nissan Titan King Cab SV,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,Gasoline,Rear-wheel drive,True,13,18,Automatic transmission,2011,317,385
2011 Nissan Titan King Cab SV 4x4,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,317,385
2011 Nissan Titan King Cab PRO-4X,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab S,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,Gasoline,Rear-wheel drive,True,13,18,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab S 4x4,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab SV,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,Gasoline,Rear-wheel drive,True,13,18,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab SV Long Bed,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,Gasoline,Rear-wheel drive,True,13,18,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab SV 4x4,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab SV Long Bed 4x4,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab PRO-4X,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab SL,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,Gasoline,Rear-wheel drive,True,13,18,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab SL 4x4,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,317,385
2011 Nissan Titan King Cab S FFV,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs FFV,Gasoline,Rear-wheel drive,True,13,18,Automatic transmission,2011,317,385
2011 Nissan Titan King Cab S 4x4 FFV,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs FFV,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,317,385
2010 Dodge Ram Dakota ST Extended Cab 4x2,Dodge,2010 Dodge Dakota,Dodge 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Rear-wheel drive,True,15,20,Automatic transmission,2010,210,235
2010 Dodge Ram Dakota ST Extended Cab 4x4,Dodge,2010 Dodge Dakota,Dodge 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Four-wheel drive,True,14,18,Automatic transmission,2010,210,235
2010 Dodge Ram Dakota Bighorn/Lonestar Crew Cab 4x2,Dodge,2010 Dodge Dakota,Dodge 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Rear-wheel drive,True,15,20,Automatic transmission,2010,210,235
2010 Dodge Ram Dakota Bighorn/Lonestar Crew Cab 302 hp 4x2,Dodge,2010 Dodge Dakota,Dodge 4.7L 8 Cylinder 302 hp 329 ft-lbs FFV,Gasoline,Rear-wheel drive,True,14,19,Automatic transmission,2010,302,329
2010 Dodge Ram Dakota Bighorn/Lonestar Crew Cab 4x4,Dodge,2010 Dodge Dakota,Dodge 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Four-wheel drive,True,14,18,Automatic transmission,2010,210,235
2010 Dodge Ram Dakota Bighorn/Lonestar Crew Cab 302 hp 4x4,Dodge,2010 Dodge Dakota,Dodge 4.7L 8 Cylinder 302 hp 329 ft-lbs FFV,Gasoline,Four-wheel drive,True,14,14,Automatic transmission,2010,302,329
2010 Dodge Ram Dakota Bighorn/Lonestar Extended Cab 4x2,Dodge,2010 Dodge Dakota,Dodge 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Rear-wheel drive,True,15,20,Automatic transmission,2010,210,235
2010 Dodge Ram Dakota Bighorn/Lonestar Extended Cab 302 hp 4x2,Dodge,2010 Dodge Dakota,Dodge 4.7L 8 Cylinder 302 hp 329 ft-lbs FFV,Gasoline,Rear-wheel drive,True,14,19,Automatic transmission,2010,302,329
2010 Dodge Ram Dakota Bighorn/Lonestar Extended Cab 4x4,Dodge,2010 Dodge Dakota,Dodge 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Four-wheel drive,True,14,18,Automatic transmission,2010,210,235
2010 Dodge Ram Dakota Bighorn/Lonestar Extended Cab 302 hp 4x4,Dodge,2010 Dodge Dakota,Dodge 4.7L 8 Cylinder 302 hp 329 ft-lbs FFV,E85,Four-wheel drive,True,9,12,Automatic transmission,2010,302,329
2010 Dodge Ram Dakota Laramie Crew Cab 4x2,Dodge,2010 Dodge Dakota,Dodge 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Rear-wheel drive,True,15,20,Automatic transmission,2010,210,235
2010 Dodge Ram Dakota Laramie Crew Cab 302 hp 4x2,Dodge,2010 Dodge Dakota,Dodge 4.7L 8 Cylinder 302 hp 329 ft-lbs FFV,Gasoline,Rear-wheel drive,True,14,19,Automatic transmission,2010,302,329
2010 Dodge Ram Dakota Laramie Crew Cab 4x4,Dodge,2010 Dodge Dakota,Dodge 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Four-wheel drive,True,14,18,Automatic transmission,2010,210,235
2010 Dodge Ram Dakota Laramie Crew Cab 302 hp 4x4,Dodge,2010 Dodge Dakota,Dodge 4.7L 8 Cylinder 302 hp 329 ft-lbs FFV,Gasoline,Four-wheel drive,True,14,19,Automatic transmission,2010,302,329
2011 Subaru Impreza WRX Limited Hatchback,Subaru,2011 Subaru Impreza WRX Hatchback,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,Gasoline,All-wheel drive,True,19,25,Manual transmission,2011,265,244
2011 Subaru Impreza WRX Premium Hatchback,Subaru,2011 Subaru Impreza WRX Hatchback,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,Gasoline,All-wheel drive,True,19,25,Manual transmission,2011,265,244
2010 Subaru Impreza WRX Premium Hatchback,Subaru,2010 Subaru Impreza WRX Hatchback,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,Gasoline,All-wheel drive,True,18,25,Manual transmission,2010,265,244
2010 Subaru Impreza WRX Limited Hatchback,Subaru,2010 Subaru Impreza WRX Hatchback,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,Gasoline,All-wheel drive,True,18,25,Manual transmission,2010,265,244
2011 Chevrolet Silverado 1500 Crew Cab Work Truck  5.3L,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,Gasoline,Rear-wheel drive,True,15,21,Automatic transmission,2011,315,338
2011 Chevrolet Silverado 1500 Crew Cab LS,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,Gasoline,Rear-wheel drive,True,14,19,Automatic transmission,2011,302,305
2011 Chevrolet Silverado 1500 Crew Cab LT,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,E85,Rear-wheel drive,True,10,14,Automatic transmission,2011,302,305
2011 Chevrolet Silverado 1500 Crew Cab LT 6.2L,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,Gasoline,Rear-wheel drive,True,13,18,Automatic transmission,2011,403,417
2011 Chevrolet Silverado 1500 Crew Cab Work Truck  5.3L,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,E85,Rear-wheel drive,True,11,16,Automatic transmission,2011,315,338
2011 Chevrolet Silverado 1500 Crew Cab LTZ,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,E85,Rear-wheel drive,True,11,16,Automatic transmission,2011,315,338
2011 Chevrolet Silverado 1500 Crew Cab LTZ  6.2L,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,E85,Rear-wheel drive,True,9,13,Automatic transmission,2011,403,417
2011 Chevrolet Silverado 1500 Crew Cab Work Truck 4WD,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,Gasoline,Four-wheel drive,True,13,18,Automatic transmission,2011,302,305
2011 Chevrolet Silverado 1500 Crew Cab Work Truck  5.3L 4WD,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,Gasoline,Four-wheel drive,True,15,21,Automatic transmission,2011,315,338
2011 Chevrolet Silverado 1500 Crew Cab LS 4WD,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,Gasoline,Four-wheel drive,True,13,18,Automatic transmission,2011,302,305
2011 Chevrolet Silverado 1500 Crew Cab LT 4WD,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,E85,Four-wheel drive,True,10,13,Automatic transmission,2011,302,305
2011 Chevrolet Silverado 1500 Crew Cab LT 6.2L 4WD,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,Gasoline,Four-wheel drive,True,12,18,Automatic transmission,2011,403,417
2011 Chevrolet Silverado 1500 Crew Cab LTZ 4WD,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,Gasoline,Four-wheel drive,True,15,21,Automatic transmission,2011,315,338
2011 Chevrolet Silverado 1500 Crew Cab LTZ  6.2L 4WD,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,E85,Four-wheel drive,True,9,13,Automatic transmission,2011,403,417
2011 Subaru Legacy 3.6R Premium,Subaru,2011 Subaru Legacy,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,Gasoline,All-wheel drive,True,18,25,Automatic transmission,2011,256,247
2011 Subaru Legacy 3.6R Limited,Subaru,2011 Subaru Legacy,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,Gasoline,All-wheel drive,True,18,25,Automatic transmission,2011,256,247
2011 Chevrolet Silverado 1500 Extended Cab Work Truck 4.8L,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,E85,Rear-wheel drive,True,10,14,Automatic transmission,2011,302,305
2011 Chevrolet Silverado 1500 Extended Cab Work Truck 5.3L,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,E85,Rear-wheel drive,True,11,16,Automatic transmission,2011,315,338
2011 Chevrolet Silverado 1500 Extended Cab LS,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,Gasoline,Front-wheel drive,True,14,19,Automatic transmission,2011,302,305
2011 Chevrolet Silverado 1500 Extended Cab LT,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,E85,Rear-wheel drive,True,10,14,Automatic transmission,2011,302,305
2011 Chevrolet Silverado 1500 Extended Cab LT 6.2L,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,E85,Rear-wheel drive,True,9,13,Automatic transmission,2011,403,417
2011 Chevrolet Silverado 1500 Extended Cab LTZ,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,Gasoline,Rear-wheel drive,True,15,21,Automatic transmission,2011,315,338
2011 Chevrolet Silverado 1500 Extended Cab LTZ  6.2L,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,E85,Rear-wheel drive,True,9,13,Automatic transmission,2011,403,417
2011 Chevrolet Silverado 1500 Extended Cab Work Truck 4WD,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,E85,Four-wheel drive,True,10,13,Automatic transmission,2011,302,305
2011 Chevrolet Silverado 1500 Extended Cab Work Truck  5.3L 4WD,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,E85,Four-wheel drive,True,11,16,Automatic transmission,2011,315,338
2011 Chevrolet Silverado 1500 Extended Cab LS 4WD,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,E85,Four-wheel drive,True,10,13,Automatic transmission,2011,302,305
2011 Chevrolet Silverado 1500 Extended Cab LT 4WD,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,E85,Four-wheel drive,True,10,13,Automatic transmission,2011,302,305
2011 Chevrolet Silverado 1500 Extended Cab LT 6.2L 4WD,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,E85,Four-wheel drive,True,9,13,Automatic transmission,2011,403,417
2011 Chevrolet Silverado 1500 Extended Cab LTZ 4WD,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,Gasoline,Four-wheel drive,True,15,21,Automatic transmission,2011,315,338
2011 Chevrolet Silverado 1500 Extended Cab LTZ  6.2L 4WD,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,Gasoline,Four-wheel drive,True,12,18,Automatic transmission,2011,403,417
2011 Chevrolet Silverado 1500 Extended Cab Long Box Work Truck,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,E85,Rear-wheel drive,True,11,16,Automatic transmission,2011,315,338
2011 Chevrolet Silverado 1500 Extended Cab Long Box LT,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,Gasoline,Rear-wheel drive,True,15,21,Automatic transmission,2011,315,338
2011 Chevrolet Silverado 1500 Extended Cab Long Box LTZ,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,Gasoline,Rear-wheel drive,True,15,21,Automatic transmission,2011,315,338
2011 Chevrolet Silverado 1500 Extended Cab Long Box  Work Truck 4WD,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,E85,Four-wheel drive,True,11,16,Automatic transmission,2011,315,338
2011 Chevrolet Silverado 1500 Extended Cab  Long Box  LT 4WD,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,Gasoline,Four-wheel drive,True,15,21,Automatic transmission,2011,315,338
2011 Chevrolet Silverado 1500 Extended Cab Long Box LTZ 4WD,Chevrolet,2011 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,Gasoline,Four-wheel drive,True,15,21,Automatic transmission,2011,315,338
2011 Nissan Titan King Cab SV FFV,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs FFV,Gasoline,Rear-wheel drive,True,13,18,Automatic transmission,2011,317,385
2011 Nissan Titan King Cab SV 4x4 FFV,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs FFV,E85,Four-wheel drive,True,9,13,Automatic transmission,2011,317,385
2011 Nissan Titan King Cab PRO-4X FFV,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs FFV,E85,Four-wheel drive,True,9,13,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab S FFV,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs FFV,Gasoline,Rear-wheel drive,True,13,18,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab S 4x4 FFV,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs FFV,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab SV FFV,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs FFV,Gasoline,Rear-wheel drive,True,13,18,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab SV Long Bed FFV,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs FFV,Gasoline,Rear-wheel drive,True,13,18,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab SV 4x4 FFV,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs FFV,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab SV Long Bed 4x4 FFV,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs FFV,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab PRO-4X FFV,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs FFV,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab SL FFV,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs FFV,Gasoline,Rear-wheel drive,True,13,18,Automatic transmission,2011,317,385
2011 Nissan Titan Crew Cab SL 4x4 FFV,Nissan,2011 Nissan Titan,Nissan 5.6L 8 Cylinder 317 hp 385 ft-lbs FFV,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,317,385
2010 Chevrolet Silverado 1500 Work Truck 4.8L,Chevrolet,2010 Chevrolet Silverado 1500,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,Gasoline,Rear-wheel drive,True,14,19,Automatic transmission,2010,302,305
2010 Chevrolet Silverado 1500 Work Truck 5.3L,Chevrolet,2010 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 335 ft-lbs FFV,E85,Rear-wheel drive,True,11,16,Automatic transmission,2010,315,335
2010 Chevrolet Silverado 1500 LT,Chevrolet,2010 Chevrolet Silverado 1500,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,E85,Rear-wheel drive,True,10,14,Automatic transmission,2010,302,305
2010 Chevrolet Silverado 1500 LT 5.3L,Chevrolet,2010 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 335 ft-lbs FFV,E85,Rear-wheel drive,True,11,16,Automatic transmission,2010,315,335
2010 Chevrolet Silverado 1500 Work Truck 4WD,Chevrolet,2010 Chevrolet Silverado 1500,Chevrolet 4.3L 6 Cylinder 195 hp 260 ft-lbs,Gasoline,Four-wheel drive,True,14,18,Automatic transmission,2010,195,260
2010 Chevrolet Silverado 1500 Work Truck 4.8L 4WD,Chevrolet,2010 Chevrolet Silverado 1500,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,Gasoline,Four-wheel drive,True,13,18,Automatic transmission,2010,302,305
2010 Chevrolet Silverado 1500 Work Truck 5.3L 4WD,Chevrolet,2010 Chevrolet Silverado 1500,Chevrolet 5.3L 8 Cylinder 315 hp 335 ft-lbs FFV,E85,Four-wheel drive,True,11,16,Automatic transmission,2010,315,335
2010 Chevrolet Silverado 1500 LT 4WD,Chevrolet,2010 Chevrolet Silverado 1500,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,E85,Four-wheel drive,True,10,13,Automatic transmission,2010,302,305
